hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
22, 0.00000, 7834.85, 119.41, 0, 0, 0.666627, 94.1058, 0.666627, -85.8941
22, 600.00000, 7847.26, 119.466, 0, 0, 0.664308, 94.1426, 0.664307, -85.8573
22, 1200.00000, 7843.49, 119.449, 0, 0, 0.664272, 94.1343, 0.664272, -85.8657
22, 1800.00000, 7834.88, 119.411, 0, 0, 0.669062, 94.0967, 0.669061, -85.9033
22, 2400.00000, 7847.24, 119.466, 0, 0, 0.670392, 94.1194, 0.670392, -85.8805
22, 3000.00000, 7844.42, 119.453, 0, 0, 0.670358, 94.1129, 0.670357, -85.887
23, 0.00000, 7841.88, 119.442, 0, 0, 0.65452, 94.168, 0.654519, -85.8319
23, 600.00000, 7842.76, 119.446, 0, 0, 0.665483, 94.1281, 0.665482, -85.8718
23, 1200.00000, 7775.39, 119.144, 0, 0, 0.675836, 93.936, 0.675836, -86.0639
23, 1800.00000, 7759.5, 119.072, 0, 0, 0.663539, 93.9474, 0.663539, -86.0526
23, 2400.00000, 7753.51, 119.045, 0, 0, 0.689028, 93.8351, 0.689028, -86.1649
23, 3000.00000, 7758.45, 119.068, 0, 0, 0.675694, 93.8983, 0.675694, -86.1016
24, 0.00000, 7746.33, 119.013, 0, 0, 0.663432, 93.9182, 0.663432, -86.0817
